id,ror,name,type,homepage_url,repos,works_count,cited_by_count,2yr_mean_citedness,h_index,i10_index,country_code,country,region,city,latitude,longitude,associated_institutions,institution_role,funder_role,publisher_role,x_concepts,works_api_url,updated_date,created_date 
I4210156429,https://ror.org/04cj4w646,Magneton (Czechia),company,http://www.magneton.cz/en/,,4,6,0,1,0,CZ,Czechia,,Kroměříž,49.3056,17.403854,,I4210156429,,,"C192562407,C121332964,C191897082,C78519656,C185592680,C62520636,C178790620,C159985019,C127413603,C2780026712,C11413529,C16389437,C33923547,C41008148,C97355855,C104779481,C119599485,C205649164,C544153396,C548081761,C139719470,C140205800,C146978453,C147789679,C153294291",https://api.openalex.org/works?filter=institutions.id:I4210156429,2023-06-08,2022-02-02
I4210157492,https://ror.org/01f0nvc12,Vidropol (Portugal),company,,,2,6,0,1,0,PT,Portugal,,Maia,,,,I4210157492,,,"C159985019,C127413603,C76344452,C192562407,C66938386,C46141821,C104779481,C121332964,C121955636,C139719470,C144133560,C162324750,C162853370,C164624739,C175444787,C178790620,C185592680,C199360897,C521977710,C548081761,C2778012447,C2778348673,C11413529,C2778706760,C21880701",https://api.openalex.org/works?filter=institutions.id:I4210157492,2023-06-08,2022-02-02
I2800272271,https://ror.org/019kycv16,Foundation for Teaching Economics,other,http://www.fte.org/,,1,5,0,1,0,US,United States,California,Davis,38.54599,-121.74571,,I2800272271,,,"C668760,C10050518,C15744967,C17744445,C19417346,C33923547,C47177190,C50522688,C62520636,C111472728,C120912362,C121332964,C138885662,C144024400,C145420912,C150710463,C162324750,C199539241,C538133343,C2779530757",https://api.openalex.org/works?filter=institutions.id:I2800272271,2023-06-08,2018-05-17
I2802883155,https://ror.org/01cqa1772,Irish Thoracic Society,other,http://irishthoracicsociety.com/,,3,5,0,1,0,IE,Ireland,,Dublin,53.295414,-6.179415,,I2802883155,,,"C126322002,C187736073,C15744967,C144133560,C162324750,C199521495,C194828623,C71924100,C86803240,C2776780178,C118552586,C121955636,C1862650,C23131810,C33923547,C105795698,C142724271,C203014093,C2777014857,C2992779976,C178790620,C185592680,C138885662,C42219234,C41895202",https://api.openalex.org/works?filter=institutions.id:I2802883155,2023-06-08,2018-05-17
I4210086205,https://ror.org/00rybq012,VitalinQ,other,https://www.vitalinq.nl/,,1,5,0,1,0,NL,Netherlands,,Groningen,53.215687,6.5367403,,I4210086205,,,"C17744445,C41008148,C50522688,C71924100,C126322002,C127413603,C144133560,C159110408,C160735492,C162324750,C177713679,C195094911,C199539241,C512399662,C2776807786,C2779541514,C2984752397,C2987552334",https://api.openalex.org/works?filter=institutions.id:I4210086205,2023-06-08,2022-02-02
I4210087262,https://ror.org/0034dyb91,ThyssenKrupp (China),company,http://www.thyssenkrupp.com.cn/,,4,5,0,1,0,CN,China,,Beijing,39.924095,116.43953,I71830129,I4210087262,,,"C41008148,C33923547,C192562407,C119857082,C121332964,C105795698,C127413603,C78519656,C86803240,C159985019,C41895202,C138885662,C199360897,C97355855,C50644808,C55439883,C55493867,C62520636,C71104824,C76047896,C77805123,C95457728,C98045186,C100207952,C107482638",https://api.openalex.org/works?filter=institutions.id:I4210087262,2023-06-08,2022-02-02
I4210088181,https://ror.org/005bs1v61,Yukon Department of Education,government,http://www.education.gov.yk.ca/,,5,5,1.0,2,0,CA,Canada,Yukon Territory,Whitehorse,60.71494,-135.08182,,I4210088181,,,"C17744445,C19417346,C15744967,C50522688,C162324750,C144024400,C199539241,C145420912,C33923547,C120912362,C138885662,C111472728,C36289849,C55958113,C37228920,C71924100,C18903297,C9652623,C142362112,C86803240,C202444582,C188167160",https://api.openalex.org/works?filter=institutions.id:I4210088181,2023-06-08,2022-02-02
I4210088335,https://ror.org/004xtaq37,Universidad Especializada del Contador Público Autorizado,education,http://unescpa.ac.pa/,,2,5,0,1,0,PA,Panama,,Panama City,8.990623,-79.52156,,I4210088335,,,"C205649164,C86803240,C33923547,C18903297,C105795698,C41008148,C54750564,C59822182,C71924100,C90673727,C95457728,C108713360,C111472728,C118518473,C120665830,C120936955,C121332964,C121955636,C134560507,C138885662,C142724271,C144027150,C144133560,C162324750,C162853370",https://api.openalex.org/works?filter=institutions.id:I4210088335,2023-06-08,2022-02-02
I4210089184,https://ror.org/00bbtmy92,Penfold Patterson Research Institute,nonprofit,http://www.ppriworldhealth.org/,,1,5,0,1,0,US,United States,California,San Carlos,37.500908,-122.24223,,I4210089184,,,"C17744445,C41008148,C54355233,C71924100,C74909509,C74916050,C76155785,C82876162,C86803240,C95457728,C119599485,C127413603,C136764020,C142362112,C161191863,C199539241,C2778805511",https://api.openalex.org/works?filter=institutions.id:I4210089184,2023-06-08,2022-02-02
I4210091835,https://ror.org/00ea83k06,Institut für Kommunikation und Wirtschaftsbildung,education,http://www.ikwrathenow.de/,,17,5,0,1,0,DE,Germany,,Rathenow,52.58193,12.338004,,I4210091835,,,"C2993199473,C54355233,C55493867,C71924100,C78458016,C86803240,C104317684,C185592680,C29456083,C192562407",https://api.openalex.org/works?filter=institutions.id:I4210091835,2023-06-08,2022-02-02
I4210091952,https://ror.org/00g7qk458,Daihen Varstroj (Slovenia),company,http://www.daihen-varstroj.si/eng/,,1,5,0,1,0,SI,Slovenia,,Lendava,46.55107,16.447678,,I4210091952,,,"C58166,C8010536,C19474535,C20480867,C21880701,C41008148,C41895202,C50916996,C62520636,C78519656,C87976508,C89344249,C98045186,C111919701,C117671659,C120665830,C121332964,C127413603,C133731056,C138885662,C146868986,C154945302,C155386361,C159985019,C162324750",https://api.openalex.org/works?filter=institutions.id:I4210091952,2023-06-08,2022-02-02
I4210097763,https://ror.org/00endrs84,Externato da Luz,education,http://externatodaluz.com/site/index.php,,5,5,0,1,0,PT,Portugal,,Lisbon,38.762325,-9.182659,,I4210097763,,,"C41008148,C33923547,C138885662,C154945302,C142362112,C15708023,C94375191,C145420912,C15744967",https://api.openalex.org/works?filter=institutions.id:I4210097763,2023-06-08,2022-02-02
I4210098786,https://ror.org/00yf53d07,The Bill Douglas Cinema Museum,archive,http://www.bdcmuseum.org.uk/,,1,5,0,1,0,GB,United Kingdom,,Exeter,50.73392,-3.534191,,I4210098786,,,"C17744445,C29595303,C41008148,C41895202,C52119013,C86803240,C95457728,C107038049,C111472728,C124952713,C127313418,C138885662,C142362112,C144024400,C151730666,C153349607,C154945302,C166957645,C199539241,C205649164,C516533161,C519580073,C2779018934,C2779343474,C2781238097",https://api.openalex.org/works?filter=institutions.id:I4210098786,2023-06-08,2022-02-02
I4210099627,https://ror.org/012w6mj89,Vysoké Mýto Regional Museum,archive,https://www.muzeum-myto.cz,,9,5,1.0,1,0,CZ,Czechia,,Vysoké Mýto,49.95314,16.162882,,I4210099627,,,"C121332964,C95457728,C166957645,C138885662,C205649164,C142362112,C195244886,C199539241,C17744445,C2776561332,C2778478046,C18903297,C27206212,C86803240,C120876096,C185592680,C191897082,C192562407",https://api.openalex.org/works?filter=institutions.id:I4210099627,2023-06-08,2022-02-02
I4210101922,https://ror.org/019z7bq36,Opti-Logic (United States),company,https://www.opti-logic.com/,,1,5,0,1,0,US,United States,Tennessee,Tullahoma,35.367516,-86.18219,,I4210101922,,,"C761482,C39432304,C41008148,C76155785,C76737569,C95457728,C97355855,C102019270,C119599485,C121332964,C127413603,C146978453,C166957645,C171146098,C178790620,C178802073,C185592680,C187878255,C192562407,C205649164,C548081761,C2779139147",https://api.openalex.org/works?filter=institutions.id:I4210101922,2023-06-08,2022-02-02
I4210102134,https://ror.org/01bch2f85,Erigo Technologies (United States),company,http://www.erigotech.com/,,4,5,0,1,0,US,United States,New Hampshire,Enfield,43.641487,-72.14705,,I4210102134,,,"C121332964,C127413603,C97355855,C62520636,C192562407,C19067145,C520434653,C19499675,C33923547,C159985019,C119599485,C171250308,C120665830,C191486275,C105795698,C76563973,C78519656,C86803240,C97346530,C99568719,C107094494,C109663097,C111368507,C111919701,C116915560",https://api.openalex.org/works?filter=institutions.id:I4210102134,2023-06-08,2022-02-02
I4210102369,https://ror.org/00pvtfc31,Serag-Wiessner (Germany),company,https://www.serag-wiessner.de/en/,,1,5,0,1,0,DE,Germany,,Naila,50.326225,11.696186,,I4210102369,,,"C8891405,C22070199,C54355233,C71924100,C86803240,C142724271,C147483822,C159047783,C159654299,C203014093,C2777351567,C2779841045,C2780801004",https://api.openalex.org/works?filter=institutions.id:I4210102369,2023-06-08,2022-02-02
I4210103147,https://ror.org/01c8asw96,Nodus (Norway),company,http://nodus.kunnskapsporten.no/,,1,5,0,1,0,NO,Norway,,Høyanger,61.220352,6.083205,,I4210103147,,,"C3116431,C17744445,C105639569,C144024400,C144133560,C148383697,C162324750,C205649164,C3019953208",https://api.openalex.org/works?filter=institutions.id:I4210103147,2023-06-08,2022-02-02
I4210104308,https://ror.org/01atxym92,Peabody Institute Library,archive,http://www.peabodylibrary.org/,,16,5,0,1,0,US,United States,Massachusetts,Peabody,42.524723,-70.924446,,I4210104308,,,"C144024400,C15744967,C33923547,C145420912,C19417346,C41008148,C161191863,C95457728,C17744445,C86803240",https://api.openalex.org/works?filter=institutions.id:I4210104308,2023-06-08,2022-02-02
I4210105027,https://ror.org/01aj87c56,Fluvius (Belgium),company,https://www.fluvius.be/,,3,5,1.0,1,0,BE,Belgium,,Antwerp,51.18039,4.338448,,I4210105027,,,"C41008148,C119599485,C62520636,C121332964,C127313418,C97355855,C205649164,C163258240,C165801399,C127413603,C114793014,C120665830,C128624480,C133731056,C134146338,C153294291,C154108245,C154945302,C162324750,C173871940,C184652730,C187691185,C187736073,C188573790,C192562407",https://api.openalex.org/works?filter=institutions.id:I4210105027,2023-06-08,2022-02-02
I4210105411,https://ror.org/01hga1v29,New Brunswick Pharmacists’ Association,nonprofit,https://nbpharma.ca/,,1,5,0,1,0,CA,Canada,New Brunswick,Fredericton,45.964504,-66.64751,,I4210105411,,,"C15744967,C17744445,C27415008,C41008148,C50522688,C54355233,C55493867,C56666940,C61904560,C71924100,C86803240,C89423630,C94665300,C111919701,C118552586,C127313418,C151730666,C159110408,C160735492,C162324750,C185592680,C189708586,C199360897,C199539241,C501593827",https://api.openalex.org/works?filter=institutions.id:I4210105411,2023-06-08,2022-02-02
I4210106318,https://ror.org/01f45ap57,SimWright (United States),company,http://www.simwright.com/,,3,5,0,1,0,US,United States,Florida,Navarre,30.40862,-86.84595,,I4210106318,,,"C41008148,C86803240,C18903297,C127313418,C154945302,C127413603,C111919701,C205649164,C71901391,C77088390,C90673727,C90856448,C98045186,C105795698,C112698675,C2524010,C121332964,C136197465,C136764020,C144133560,C151730666,C151857401,C157369684,C161840515,C173163844",https://api.openalex.org/works?filter=institutions.id:I4210106318,2023-06-08,2022-02-02
I4210111009,https://ror.org/025zz8754,NWT Literacy Council,other,http://www.nwtliteracy.ca/,,1,5,0,1,0,CA,Canada,Northwest Territories,Yellowknife,62.453808,-114.36628,,I4210111009,,,"C15744967,C17744445,C19417346,C33923547,C44493715,C50522688,C88610354,C144024400,C145420912,C162324750,C199539241,C547764534,C2780144881,C2985709905,C2992644762",https://api.openalex.org/works?filter=institutions.id:I4210111009,2023-06-08,2022-02-02
I4210111948,https://ror.org/02acpt629,Aeris Futuro Foundation,nonprofit,http://aerisfuturo.pl/en/,,3,5,0,1,0,PL,Poland,,Krakow,49.81729,20.092825,,I4210111948,,,"C39432304,C17744445,C18903297,C33923547,C41008148,C54286561,C58330081,C59822182,C86803240,C94625758,C97137747,C98147612,C105795698,C111368507,C119857082,C127313418,C132651083,C144133560,C162853370,C185592680,C199539241,C205649164,C2776003135,C8328733,C2776291640",https://api.openalex.org/works?filter=institutions.id:I4210111948,2023-06-08,2022-02-02
I4210113240,https://ror.org/01zswhd24,Husqvarna (United Kingdom),company,http://www.husqvarna.com/uk/,,4,5,0,1,0,GB,United Kingdom,,Newton Aycliffe,54.601078,-1.581909,I2801875454,I4210113240,,,"C71924100,C144024400,C15744967,C545542383,C41008148,C127413603,C50522688,C62520636,C74909509,C78519656,C97355855,C99454951,C111919701,C118552586,C121332964,C142724271,C144133560,C149923435,C153294291,C157085824,C159110408,C162324750,C166735990,C173608175,C187155963",https://api.openalex.org/works?filter=institutions.id:I4210113240,2023-06-08,2022-02-02
I4210113513,https://ror.org/01fpn5341,Lady of the Sea General Hospital,healthcare,http://www.losgh.org/,,2,5,0,1,0,US,United States,Louisiana,Cut Off,29.458214,-90.31153,,I4210113513,,,"C15744967,C33923547,C70410870,C71924100,C105795698,C2778755073,C75630572,C77805123,C83849319,C2986548036,C118552586,C121332964,C134306372,C138496976,C183763347,C58640448,C62520636,C205649164",https://api.openalex.org/works?filter=institutions.id:I4210113513,2023-06-08,2022-02-02
I4210114104,https://ror.org/02hdqvp39,"Institute for Systems and Technologies of Information, Control and Communication",education,https://www.insticc.org/Portal/,,1,5,0,1,0,PT,Portugal,,Setúbal,38.52258,-8.875099,,I4210114104,,,"C1965285,C17744445,C95457728,C100970517,C127313418,C144133560,C155202549,C162324750,C195244886,C205649164,C3017485454",https://api.openalex.org/works?filter=institutions.id:I4210114104,2023-06-08,2022-02-02
I4210122900,https://ror.org/03sn2zf74,Greater Baden Medical Services,healthcare,https://www.gbms.org/,,2,5,0,2,0,US,United States,Maryland,Brandywine,38.86954,-76.89258,,I4210122900,,,"C162324750,C71924100,C144133560,C199539241,C17744445,C50522688,C160735492,C138816342,C142724271,C150903083,C159110408,C184356942,C187736073,C509550671,C545542383,C10138342,C2780743171,C39549134,C41008148,C86803240,C103648661,C119857082,C137992405",https://api.openalex.org/works?filter=institutions.id:I4210122900,2023-06-08,2022-02-02
I4210124366,https://ror.org/03fka6907,Hyperion Technology Group (United States),company,https://hyperiontg.com/,,10,5,0,1,0,US,United States,Mississippi,Tupelo,34.27484,-88.76394,,I4210124366,,,"C121332964,C24890656,C41008148,C62520636,C31972630,C154945302,C207240575,C127413603,C127313418,C111368507,C115961682,C99498987,C199360897,C205649164,C39432304,C119599485,C105795698,C33923547,C153294291,C111919701,C2779843651,C120665830,C161067210,C106131492",https://api.openalex.org/works?filter=institutions.id:I4210124366,2023-06-08,2022-02-02
I4210124674,https://ror.org/02y1pga23,Kushabhau Thakre Patrakarita Avam Jansanchar University,education,http://www.ktujm.ac.in/,,8,5,0,1,0,IN,India,Chhattisgarh,Raipur,21.172207,81.62448,,I4210124674,,,"C144024400,C17744445,C199539241,C29595303,C144133560,C94625758,C138885662,C112698675,C33923547,C201280247,C95457728,C41008148,C555826173,C205649164,C15744967,C166957645,C2524010,C121332964,C3116431,C4445939,C11293438,C12713177,C27206212,C39549134,C86803240",https://api.openalex.org/works?filter=institutions.id:I4210124674,2023-06-08,2022-02-02
I4210127253,https://ror.org/0303pm905,Santa Clara County Library District,archive,http://www.sccl.org/,,4,5,0,2,0,US,United States,California,Campbell,37.297688,-121.955605,,I4210127253,,,"C41008148,C33923547,C144024400,C15744967,C111919701,C17744445,C105795698,C97355855,C199539241,C121332964,C39549134,C127413603,C71924100,C76886044,C86803240,C105339364,C110875604,C115903868,C119857082,C127313418,C136764020,C138496976,C138885662,C144133560,C145420912",https://api.openalex.org/works?filter=institutions.id:I4210127253,2023-06-08,2022-02-02
I4210131791,https://ror.org/03mr6bx04,Zayed Higher Organization for Humanitarian Care and Special Needs,government,http://zho.ae/en/Pages/default.aspx,,3,5,4.0,1,0,AE,United Arab Emirates,,Abu Dhabi,24.322565,54.60932,,I4210131791,,,"C18903297,C127313418,C127413603,C95457728,C166957645,C205649164,C86803240,C59822182,C121332964,C54355233,C55493867,C57879066,C62520636,C66938386,C71924100,C78519656,C78600449,C86922832,C94412978,C97355855,C99454951,C100086909,C100544194,C101000010,C107775477",https://api.openalex.org/works?filter=institutions.id:I4210131791,2023-06-08,2022-02-02
I4210132659,https://ror.org/04j3tfg80,Medicton (Czechia),company,http://medicton.com/,,2,5,0,1,0,CZ,Czechia,,Prague,50.1128,14.38198,,I4210132659,,,"C15744967,C56461940,C118487528,C31972630,C120665830,C121332964,C71924100,C144024400,C86803240,C41008148,C153050134,C154945302,C169760540,C138885662,C146249460,C149923435,C169900460,C177264268,C180747234,C185592680,C199360897,C199539241,C506058694,C548259974,C554936623",https://api.openalex.org/works?filter=institutions.id:I4210132659,2023-06-08,2022-02-02
I4210133024,https://ror.org/03z6qqm96,Cardinal Engineering (United States),company,https://cardinalengineeringllc.com/,,3,5,0,1,0,US,United States,Maryland,Annapolis,38.978245,-76.49205,,I4210133024,,,"C62520636,C205649164,C121332964,C127413603,C97355855,C127313418,C185592680,C149635348,C95457728,C159985019,C166957645,C192562407,C41008148,C76177295,C78519656,C78762247,C80462391,C86803240,C87717796,C106246047,C107872376,C111368507,C111472728,C111919701,C112570922",https://api.openalex.org/works?filter=institutions.id:I4210133024,2023-06-08,2022-02-02
I4210135556,https://ror.org/04bakg991,Center for Popular Democracy,nonprofit,https://populardemocracy.org/,,2,5,0,1,0,US,United States,New York,Brooklyn,40.708282,-73.92151,,I4210135556,,,"C162324750,C95457728,C10138342,C17744445,C23922673,C32896092,C33923547,C41008148,C47768531,C62520636,C68346564,C71924100,C86803240,C88389905,C91602232,C94128290,C94625758,C97355855,C99454951,C101104100,C105795698,C106159729,C119857082,C121332964,C127313418",https://api.openalex.org/works?filter=institutions.id:I4210135556,2023-06-08,2022-02-02
